id,product_code,product_weight_kg,shelf_visibility,product_category,product_price,store_code,store_age_years,total_sales,store_format_Flagship Hypermarket,store_format_Standard Supermarket,store_format_Superstore,store_location_tier_Tier_2,store_location_tier_Tier_3,store_size_Medium,store_size_Small,fat_content_Regular,price_tier_Medium,price_tier_High,price_tier_Premium
row_05173,PRD-4DGYDF,9.948,0.0482,frozen foods,247.14,STORE-89Z,33,3206.31,False,True,False,False,False,True,False,True,False,False,True
row_05174,PRD-9Q4JNA,12.850875916323977,0.0657,Snack Foods,258.26,STORE-7WS,47,7496.92,True,False,False,False,True,True,False,False,False,False,True
row_05175,PRD-I64XLY,11.855,0.0404,FRUITS AND VEGETABLES,192.98,STORE-89Z,33,1276.51,False,True,False,False,False,True,False,False,False,False,True
row_05176,PRD-2PCM3G,19.097,0.0369,Fruits and Vegetables,113.61,STORE-YLW,35,1393.7,False,True,False,False,False,False,True,False,True,False,False
row_05177,PRD-VOYP59,16.886,0.1138,fruits and vegetables,182.48,STORE-9RG,28,746.11,False,True,False,True,False,False,True,True,False,True,False
row_05178,PRD-FY9Z9U,19.997,0.1025,Canned,106.65,STORE-YLW,35,3633.1,False,True,False,False,False,False,True,True,True,False,False
row_05179,PRD-N5F3DX,17.269,0.0156,snack foods,233.19,STORE-89Z,33,4533.42,False,True,False,False,False,True,False,True,False,False,True
row_05181,PRD-7EFVUZ,15.123,0.0455,Health and Hygiene,141.62,STORE-AGY,45,2464.48,False,True,False,False,True,False,False,False,True,False,False
row_05182,PRD-PCUYHY,15.18,0.0948,baking goods,159.23,STORE-YLW,35,2723.55,False,True,False,False,False,False,True,False,False,True,False
row_05183,PRD-D9146L,12.850875916323977,0.0734,SNACK FOODS,159.62,STORE-7WS,47,2343.21,True,False,False,False,True,True,False,False,False,True,False
row_05184,PRD-299PG3,8.798,0.0413,Canned,187.74,STORE-OYG,25,3941.98,False,True,False,True,False,True,False,True,False,False,True
row_05186,PRD-HK23A1,12.850875916323977,0.0807,Snack Foods,171.67,STORE-89Z,33,5142.26,False,True,False,False,False,True,False,True,False,True,False
row_05187,PRD-U3BDL2,8.628,0.0,BREADS,133.49,STORE-89Z,33,2343.67,False,True,False,False,False,True,False,True,True,False,False
row_05188,PRD-BJPI4H,6.938,0.0138,Soft Drinks,126.2,STORE-HL7,23,1607.93,False,False,True,False,True,True,False,False,True,False,False
row_05189,PRD-QIRRQA,12.850875916323977,0.0837,dairy,189.91,STORE-7WS,47,7442.69,True,False,False,False,True,True,False,False,False,False,True
row_05190,PRD-P5GVBS,11.854,0.1466,dairy,237.6,STORE-YLW,35,5724.04,False,True,False,False,False,False,True,True,False,False,True
row_05192,PRD-O7V0VU,12.850875916323977,0.0378,Canned,88.99,STORE-AGY,45,248.75,False,True,False,False,True,False,False,False,False,False,False
row_05193,PRD-V2V1IT,10.293,0.0476,frozen foods,139.49,STORE-OYG,25,831.63,False,True,False,True,False,True,False,False,True,False,False
row_05194,PRD-P5GVBS,12.850875916323977,0.1423,Dairy,236.74,STORE-89Z,33,3259.99,False,True,False,False,False,True,False,True,False,False,True
row_05195,PRD-NF4EK6,18.961,0.0673,HOUSEHOLD,43.75,STORE-HL7,23,641.38,False,False,True,False,True,True,False,False,False,False,False
row_05196,PRD-SIY7PG,14.233,0.0254,HOUSEHOLD,40.12,STORE-OYG,25,506.37,False,True,False,True,False,True,False,False,False,False,False
row_05197,PRD-RGLY41,13.804,0.0559,health and hygiene,36.59,STORE-DKU,30,947.29,False,True,False,True,False,True,False,False,False,False,False
row_05198,PRD-R1N6UV,18.54,0.0145,HOUSEHOLD,217.79,STORE-HL7,23,3685.98,False,False,True,False,True,True,False,False,False,False,True
row_05200,PRD-SCSFW2,9.388,0.0,FROZEN FOODS,228.61,STORE-AGY,45,5709.82,False,True,False,False,True,False,False,True,False,False,True
row_05201,PRD-N8W9UR,6.995,0.0,Canned,108.3,STORE-89Z,33,1399.34,False,True,False,False,False,True,False,False,True,False,False
row_05202,PRD-8MVMVQ,8.872,0.1269,household,111.15,STORE-HL7,23,1053.11,False,False,True,False,True,True,False,False,True,False,False
row_05203,PRD-QK31H5,16.57,0.0562,fruits and vegetables,257.97,STORE-JOR,34,487.84,False,False,False,False,True,True,False,False,False,False,True
row_05205,PRD-RWWK6P,8.526,0.0142,Baking Goods,94.34,STORE-9RG,28,1145.07,False,True,False,True,False,False,True,False,True,False,False
row_05206,PRD-7DMS2Z,13.187,0.0328,Meat,61.79,STORE-89Z,33,748.04,False,True,False,False,False,True,False,False,False,False,False
row_05207,PRD-QYXGO4,19.78,0.0544,Fruits and Vegetables,57.51,STORE-AGY,45,932.09,False,True,False,False,True,False,False,False,False,False,False
row_05208,PRD-EGC2DP,6.886,0.0585,snack foods,213.2,STORE-AGY,45,2892.32,False,True,False,False,True,False,False,False,False,False,True
row_05209,PRD-32R5MU,7.129,0.0147,Snack Foods,154.23,STORE-DKU,30,641.15,False,True,False,True,False,True,False,False,False,True,False
row_05210,PRD-2YAZQT,15.781,0.1419,FROZEN FOODS,47.25,STORE-JOR,34,48.19,False,False,False,False,True,True,False,True,False,False,False
row_05211,PRD-55LOSM,7.597,0.0204,SNACK FOODS,244.96,STORE-9RG,28,4390.36,False,True,False,True,False,False,True,False,False,False,True
row_05212,PRD-0W78AQ,8.369,0.047,FRUITS AND VEGETABLES,50.26,STORE-OYG,25,836.14,False,True,False,True,False,True,False,False,False,False,False
row_05214,PRD-GBYJDD,17.904,0.0149,fruits and vegetables,184.23,STORE-89Z,33,4877.29,False,True,False,False,False,True,False,False,False,True,False
row_05217,PRD-7IOABT,7.418,0.1421,Frozen Foods,142.07,STORE-JOR,34,863.79,False,False,False,False,True,True,False,False,False,True,False
row_05218,PRD-R9QIKQ,13.719,0.0665,baking goods,92.75,STORE-DKU,30,2012.04,False,True,False,True,False,True,False,False,False,False,False
row_05219,PRD-GZ27FH,15.909,0.0635,Canned,98.59,STORE-OYG,25,2716.38,False,True,False,True,False,True,False,False,True,False,False
row_05220,PRD-302FAP,13.989,0.0498,Fruits and Vegetables,147.19,STORE-9RG,28,2224.11,False,True,False,True,False,False,True,False,False,True,False
row_05221,PRD-91ZPKY,16.755,0.1255,frozen foods,253.62,STORE-HL7,23,5963.59,False,False,True,False,True,True,False,False,False,False,True
row_05222,PRD-22ZACS,17.98,0.0851,Breads,202.04,STORE-89Z,33,1507.26,False,True,False,False,False,True,False,False,False,False,True
row_05224,PRD-SCRO8S,14.865,0.1048,FRUITS AND VEGETABLES,42.92,STORE-89Z,33,775.68,False,True,False,False,False,True,False,True,False,False,False
row_05225,PRD-FKTCNU,9.12,0.0903,Snack Foods,126.98,STORE-9RG,28,1429.35,False,True,False,True,False,False,True,True,True,False,False
row_05226,PRD-UX01UP,10.795,0.0287,snack foods,241.85,STORE-89Z,33,6888.93,False,True,False,False,False,True,False,False,False,False,True
row_05227,PRD-0PKUUM,7.638,0.1472,Starchy Foods,174.69,STORE-DKU,30,4574.59,False,True,False,True,False,True,False,True,False,True,False
row_05228,PRD-CYUEID,9.705,0.0948,Others,196.76,STORE-AGY,45,2335.79,False,True,False,False,True,False,False,False,False,False,True
row_05230,PRD-MECOSF,5.796,0.0194,Soft Drinks,46.59,STORE-YLW,35,515.37,False,True,False,False,False,False,True,True,False,False,False
row_05231,PRD-CX9J1I,14.393,0.0926,SOFT DRINKS,174.08,STORE-9RG,28,3367.2,False,True,False,True,False,False,True,False,False,True,False
row_05232,PRD-12310X,8.118,0.0151,Health and Hygiene,178.86,STORE-HL7,23,2271.31,False,False,True,False,True,True,False,False,False,True,False
row_05233,PRD-OFS80Q,7.593,0.0266,SNACK FOODS,193.33,STORE-OYG,25,4935.92,False,True,False,True,False,True,False,True,False,False,True
row_05234,PRD-3RA1PP,20.761,0.127,snack foods,199.98,STORE-89Z,33,1633.6,False,True,False,False,False,True,False,False,False,False,True
row_05236,PRD-0T2RJM,7.851,0.0333,canned,120.07,STORE-DKU,30,2432.4,False,True,False,True,False,True,False,False,True,False,False
row_05238,PRD-PF322F,9.12,0.0737,BREAKFAST,178.42,STORE-DKU,30,1721.25,False,True,False,True,False,True,False,False,False,True,False
row_05240,PRD-OSI366,12.731,0.0917,fruits and vegetables,109.02,STORE-9RG,28,674.75,False,True,False,True,False,False,True,False,True,False,False
row_05241,PRD-USV9I5,18.572,0.0678,fruits and vegetables,245.88,STORE-HL7,23,2942.25,False,False,True,False,True,True,False,True,False,False,True
row_05242,PRD-3NP4VY,12.431,0.041,Health and Hygiene,32.36,STORE-YLW,35,525.44,False,True,False,False,False,False,True,False,False,False,False
row_05243,PRD-QDXOEA,7.22,0.0277,SNACK FOODS,106.45,STORE-9RG,28,1152.9,False,True,False,True,False,False,True,False,True,False,False
row_05244,PRD-2HPNW1,12.850875916323977,0.0441,Frozen Foods,58.43,STORE-7WS,47,1701.78,True,False,False,False,True,True,False,True,False,False,False
row_05245,PRD-1EYY37,12.850875916323977,0.047,Soft Drinks,63.23,STORE-7WS,47,3098.8,True,False,False,False,True,True,False,False,False,False,False
row_05248,PRD-CFDOOB,9.338,0.1273,fruits and vegetables,100.42,STORE-AGY,45,1562.34,False,True,False,False,True,False,False,True,True,False,False
row_05249,PRD-11CMKR,12.074,0.0325,Canned,184.72,STORE-AGY,45,3334.33,False,True,False,False,True,False,False,False,False,True,False
row_05250,PRD-5BFZ63,12.850875916323977,0.1416,Canned,164.48,STORE-7WS,47,3958.29,True,False,False,False,True,True,False,False,False,True,False
row_05251,PRD-0PKUUM,7.497,0.1451,Starchy Foods,172.06,STORE-YLW,35,3912.09,False,True,False,False,False,False,True,True,False,True,False
row_05252,PRD-21BKSM,16.635,0.0341,Health and Hygiene,188.4,STORE-OYG,25,2216.26,False,True,False,True,False,True,False,False,False,False,True
row_05253,PRD-C71O4Y,11.529,0.1743,Fruits and Vegetables,124.71,STORE-YLW,35,2378.92,False,True,False,False,False,False,True,False,True,False,False
row_05255,PRD-F8MDRY,20.127,0.0224,DAIRY,254.18,STORE-9RG,28,4922.36,False,True,False,True,False,False,True,True,False,False,True
row_05256,PRD-CCUG7R,12.850875916323977,0.0419,meat,43.86,STORE-7WS,47,1088.26,True,False,False,False,True,True,False,True,False,False,False
row_05257,PRD-YZB4K8,18.163,0.0169,fruits and vegetables,49.6,STORE-AGY,45,1401.5,False,True,False,False,True,False,False,True,False,False,False
row_05259,PRD-4WYJ9D,16.21,0.0701,Fruits and Vegetables,109.4,STORE-AGY,45,860.21,False,True,False,False,True,False,False,False,True,False,False
row_05260,PRD-ZE84LM,6.881,0.0234,FROZEN FOODS,95.89,STORE-AGY,45,569.28,False,True,False,False,True,False,False,False,True,False,False
row_05263,PRD-9DBWQW,19.976,0.0425,HOUSEHOLD,86.73,STORE-89Z,33,2668.18,False,True,False,False,False,True,False,False,False,False,False
row_05264,PRD-5FDHJK,7.124,0.0784,Soft Drinks,91.87,STORE-YLW,35,1225.04,False,True,False,False,False,False,True,False,False,False,False
row_05265,PRD-884JXZ,17.404,0.034,frozen foods,147.97,STORE-HL7,23,2113.75,False,False,True,False,True,True,False,False,False,True,False
row_05266,PRD-FL9NP6,7.655,0.0546,Health and Hygiene,59.06,STORE-9RG,28,713.01,False,True,False,True,False,False,True,False,False,False,False
row_05268,PRD-MX6K0J,20.297,0.0629,Health and Hygiene,126.66,STORE-DKU,30,2187.05,False,True,False,True,False,True,False,False,True,False,False
row_05269,PRD-OE45D1,9.723,0.0268,canned,267.51,STORE-89Z,33,4542.41,False,True,False,False,False,True,False,False,False,False,True
row_05270,PRD-FP4E8T,9.027,0.0,Fruits and Vegetables,120.55,STORE-JOR,34,125.4,False,False,False,False,True,True,False,False,True,False,False
row_05271,PRD-VB2Y6O,15.217,0.0198,health and hygiene,193.64,STORE-AGY,45,1885.56,False,True,False,False,True,False,False,False,False,False,True
row_05273,PRD-TLHXCM,14.372,0.0346,Canned,250.23,STORE-9RG,28,2022.98,False,True,False,True,False,False,True,False,False,False,True
row_05274,PRD-CC46C1,20.209,0.1227,Baking Goods,198.83,STORE-89Z,33,3492.08,False,True,False,False,False,True,False,True,False,False,True
row_05275,PRD-S1AWP0,15.679,0.1138,Frozen Foods,74.26,STORE-AGY,45,1695.19,False,True,False,False,True,False,False,False,False,False,False
row_05276,PRD-3H7I5X,14.929,0.1042,fruits and vegetables,142.05,STORE-DKU,30,2671.74,False,True,False,True,False,True,False,True,True,False,False
row_05277,PRD-ET6ZI7,16.654,0.0,fruits and vegetables,111.26,STORE-YLW,35,2872.42,False,True,False,False,False,False,True,False,True,False,False
row_05278,PRD-JSPKET,6.796,0.1084,DAIRY,95.43,STORE-DKU,30,953.52,False,True,False,True,False,True,False,True,True,False,False
row_05279,PRD-UC3160,17.142,0.0737,Meat,113.44,STORE-DKU,30,1725.98,False,True,False,True,False,True,False,True,True,False,False
row_05280,PRD-FT3J41,6.455,0.1016,Baking Goods,170.15,STORE-89Z,33,3941.05,False,True,False,False,False,True,False,True,False,True,False
row_05281,PRD-PF322F,12.850875916323977,0.1231,Breakfast,172.44,STORE-T5G,47,366.62,False,False,False,False,False,False,True,False,False,True,False
row_05282,PRD-JDOLC4,6.253,0.0941,Fruits and Vegetables,180.01,STORE-OYG,25,1220.21,False,True,False,True,False,True,False,False,False,True,False
row_05283,PRD-1EYY37,15.019,0.0507,SOFT DRINKS,67.13,STORE-AGY,45,1619.27,False,True,False,False,True,False,False,False,False,False,False
row_05284,PRD-DTLHAI,11.802,0.0,Baking Goods,49.97,STORE-9RG,28,420.64,False,True,False,True,False,False,True,True,False,False,False
row_05285,PRD-00V830,9.679,0.0405,Hard Drinks,223.23,STORE-OYG,25,4596.8,False,True,False,True,False,True,False,False,False,False,True
row_05286,PRD-5I78U5,12.850875916323977,0.0148,Fruits and Vegetables,241.26,STORE-7WS,47,12359.04,True,False,False,False,True,True,False,True,False,False,True
row_05288,PRD-8LXUM3,7.236,0.0612,Dairy,148.31,STORE-DKU,30,1874.86,False,True,False,True,False,True,False,False,False,True,False
row_05289,PRD-5K9MLE,12.850875916323977,0.1595,household,119.54,STORE-7WS,47,3273.89,True,False,False,False,True,True,False,False,True,False,False
row_05291,PRD-30D7TU,19.697,0.0122,FRUITS AND VEGETABLES,187.77,STORE-DKU,30,1280.29,False,True,False,True,False,True,False,False,False,False,True
row_05292,PRD-GZCPKR,18.989,0.0141,Household,53.66,STORE-89Z,33,1430.11,False,True,False,False,False,True,False,False,False,False,False
row_05293,PRD-965050,9.104,0.0798,frozen foods,222.53,STORE-9RG,28,4116.81,False,True,False,True,False,False,True,False,False,False,True
row_05294,PRD-0JL6QK,12.850875916323977,0.1293,SNACK FOODS,106.39,STORE-7WS,47,4123.82,True,False,False,False,True,True,False,False,True,False,False
row_05295,PRD-FHG8KS,20.099,0.11,Household,124.32,STORE-AGY,45,2694.76,False,True,False,False,True,False,False,False,True,False,False
row_05298,PRD-PL13YL,15.733,0.1691,Health and Hygiene,187.16,STORE-OYG,25,2036.04,False,True,False,True,False,True,False,False,False,False,True
row_05300,PRD-MPXPMF,14.368,0.0319,Health and Hygiene,237.77,STORE-AGY,45,4337.33,False,True,False,False,True,False,False,False,False,False,True
row_05301,PRD-HBZ5J3,12.850875916323977,0.104,BAKING GOODS,108.83,STORE-T5G,47,330.14,False,False,False,False,False,False,True,False,True,False,False
row_05304,PRD-1FO2WB,8.44,0.0253,Frozen Foods,113.59,STORE-HL7,23,1551.03,False,False,True,False,True,True,False,True,True,False,False
row_05306,PRD-ZIX69G,8.14,0.0803,Fruits and Vegetables,254.84,STORE-89Z,33,6369.53,False,True,False,False,False,True,False,True,False,False,True
row_05307,PRD-97PPER,5.795,0.0593,FRUITS AND VEGETABLES,172.12,STORE-YLW,35,1725.49,False,True,False,False,False,False,True,False,False,True,False
row_05308,PRD-28N1GP,13.868,0.0,BAKING GOODS,87.74,STORE-AGY,45,1189.93,False,True,False,False,True,False,False,False,False,False,False
row_05310,PRD-S6KFRX,18.987,0.1784,HOUSEHOLD,171.69,STORE-YLW,35,1687.75,False,True,False,False,False,False,True,False,False,True,False
row_05311,PRD-57XD6K,12.616,0.1601,Frozen Foods,45.57,STORE-AGY,45,858.69,False,True,False,False,True,False,False,False,False,False,False
row_05313,PRD-NF4EK6,12.850875916323977,0.1174,HOUSEHOLD,43.39,STORE-T5G,47,39.48,False,False,False,False,False,False,True,False,False,False,False
row_05315,PRD-JB3VCF,13.993,0.0,Snack Foods,55.66,STORE-DKU,30,1374.32,False,True,False,True,False,True,False,True,False,False,False
row_05316,PRD-0RH735,12.850875916323977,0.1757,Others,244.99,STORE-7WS,47,4527.27,True,False,False,False,True,True,False,False,False,False,True
row_05317,PRD-P8BYW4,12.761,0.0238,Meat,230.21,STORE-9RG,28,5731.4,False,True,False,True,False,False,True,True,False,False,True
row_05318,PRD-7JHXTX,8.693,0.125,household,176.58,STORE-DKU,30,2076.15,False,True,False,True,False,True,False,False,False,True,False
row_05319,PRD-OUWR61,8.506,0.0385,Dairy,86.06,STORE-YLW,35,1617.47,False,True,False,False,False,False,True,True,False,False,False
row_05320,PRD-38JOEC,14.979,0.0095,snack foods,162.09,STORE-AGY,45,2481.77,False,True,False,False,True,False,False,True,False,True,False
row_05321,PRD-FUDM7O,19.675,0.0216,fruits and vegetables,221.27,STORE-YLW,35,875.52,False,True,False,False,False,False,True,True,False,False,True
row_05322,PRD-V3OJ57,8.75,0.0405,Frozen Foods,53.56,STORE-89Z,33,1320.41,False,True,False,False,False,True,False,False,False,False,False
row_05323,PRD-P5GVBS,11.483,0.151,Dairy,239.77,STORE-AGY,45,2739.24,False,True,False,False,True,False,False,True,False,False,True
row_05324,PRD-3NP4VY,12.72,0.0405,health and hygiene,35.15,STORE-HL7,23,337.0,False,False,True,False,True,True,False,False,False,False,False
row_05325,PRD-IEIQO7,18.349,0.1224,Others,54.83,STORE-YLW,35,1072.68,False,True,False,False,False,False,True,False,False,False,False
row_05326,PRD-FP4E8T,8.873,0.0254,FRUITS AND VEGETABLES,120.99,STORE-9RG,28,1980.81,False,True,False,True,False,False,True,False,True,False,False
row_05327,PRD-4GYSMJ,8.67,0.0987,household,207.41,STORE-9RG,28,4309.19,False,True,False,True,False,False,True,False,False,False,True
row_05328,PRD-JVZA65,12.443,0.0211,SNACK FOODS,152.21,STORE-HL7,23,2155.88,False,False,True,False,True,True,False,False,False,True,False
row_05329,PRD-8NY9QX,17.219,0.0,snack foods,146.47,STORE-OYG,25,2681.35,False,True,False,True,False,True,False,False,False,True,False
row_05330,PRD-XBXTLN,12.850875916323977,0.1423,Starchy Foods,88.4,STORE-7WS,47,3904.52,True,False,False,False,True,True,False,False,False,False,False
row_05332,PRD-2UHCIN,20.364,0.0249,Household,186.17,STORE-DKU,30,2759.78,False,True,False,True,False,True,False,False,False,False,True
row_05333,PRD-9DDVP4,15.287,0.0944,FRUITS AND VEGETABLES,61.09,STORE-89Z,33,512.68,False,True,False,False,False,True,False,True,False,False,False
row_05334,PRD-RH8H90,9.375,0.0237,HEALTH AND HYGIENE,190.13,STORE-89Z,33,3981.43,False,True,False,False,False,True,False,False,False,False,True
row_05335,PRD-I1E9QQ,12.850875916323977,0.314,Household,255.98,STORE-T5G,47,739.26,False,False,False,False,False,False,True,False,False,False,True
row_05337,PRD-8QLHBI,9.584,0.1052,SNACK FOODS,240.5,STORE-YLW,35,936.92,False,True,False,False,False,False,True,False,False,False,True
row_05338,PRD-Q51250,16.238,0.0979,household,209.14,STORE-89Z,33,1459.04,False,True,False,False,False,True,False,False,False,False,True
row_05339,PRD-RDW6ET,8.534,0.0779,Fruits and Vegetables,182.55,STORE-9RG,28,3829.99,False,True,False,True,False,False,True,True,False,True,False
row_05340,PRD-2NS5MH,20.159,0.1698,Canned,188.79,STORE-HL7,23,1593.54,False,False,True,False,True,True,False,False,False,False,True
row_05341,PRD-V5WMKZ,6.306,0.0607,Breakfast,129.43,STORE-OYG,25,1423.57,False,True,False,True,False,True,False,False,True,False,False
